CP7: evasive lineage | max_time=45s t_go_max=10s | tracking=True | obs=12-D | miss_tanh_scale=3000m shaping_gamma=1 effort_weight=5 precision_weight=0 -> out=outputs/precision_ft/seed3_pw0
---------------------------------
| rollout/           |          |
outputs/precision_ft/seed3_pw0/checkpoints/rl_checkpoint_07.zip: 248/300 hits (82.7%), median miss 4.0 m -> outputs/precision_ft/seed3_pw0/eval300_cp7.json
CP8: evasive lineage | max_time=45s t_go_max=10s | tracking=True | obs=12-D | miss_tanh_scale=3000m shaping_gamma=1 effort_weight=5 precision_weight=0 -> out=outputs/precision_ft/seed3_pw0
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 1.16e+03 |
|    ep_rew_mean     | 102      |
| time/              |          |
|    fps             | 3176     |
|    iterations      | 1        |
|    time_elapsed    | 0        |
|    total_timesteps | 1435648  |
---------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1.14e+03   |
|    ep_rew_mean          | 104        |
| time/                   |            |
|    fps                  | 1271       |
|    iterations           | 2          |
|    time_elapsed         | 3          |
|    total_timesteps      | 1437696    |
| train/                  |            |
|    approx_kl            | 0.00899682 |
|    clip_fraction        | 0.0686     |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.95      |
|    explained_variance   | 0.812      |
|    learning_rate        | 0.0003     |
|    loss                 | 3.96       |
|    n_updates            | 3505       |
|    policy_gradient_loss | -0.00231   |
|    std                  | 0.641      |
|    value_loss           | 4.05       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.14e+03    |
|    ep_rew_mean          | 104         |
| time/                   |             |
|    fps                  | 1137        |
|    iterations           | 3           |
|    time_elapsed         | 5           |
|    total_timesteps      | 1439744     |
| train/                  |             |
|    approx_kl            | 0.006645519 |
|    clip_fraction        | 0.0646      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.95       |
|    explained_variance   | 0.839       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.4         |
|    n_updates            | 3510        |
|    policy_gradient_loss | -0.00177    |
|    std                  | 0.64        |
|    value_loss           | 73.2        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1.14e+03   |
|    ep_rew_mean          | 104        |
| time/                   |            |
|    fps                  | 1127       |
|    iterations           | 4          |
|    time_elapsed         | 7          |
|    total_timesteps      | 1441792    |
| train/                  |            |
|    approx_kl            | 0.02337456 |
|    clip_fraction        | 0.144      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.94      |
|    explained_variance   | 0.982      |
|    learning_rate        | 0.0003     |
|    loss                 | 6          |
|    n_updates            | 3515       |
|    policy_gradient_loss | 0.0142     |
|    std                  | 0.64       |
|    value_loss           | 5.85       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1.14e+03   |
|    ep_rew_mean          | 104        |
| time/                   |            |
|    fps                  | 1128       |
|    iterations           | 5          |
|    time_elapsed         | 9          |
|    total_timesteps      | 1443840    |
| train/                  |            |
|    approx_kl            | 0.01719901 |
|    clip_fraction        | 0.179      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.94      |
|    explained_variance   | 0.889      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.579      |
|    n_updates            | 3520       |
|    policy_gradient_loss | 0.0128     |
|    std                  | 0.638      |
|    value_loss           | 56.1       |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1.14e+03     |
|    ep_rew_mean          | 103          |
| time/                   |              |
|    fps                  | 1095         |
|    iterations           | 6            |
|    time_elapsed         | 11           |
|    total_timesteps      | 1445888      |
| train/                  |              |
|    approx_kl            | 0.0052098837 |
|    clip_fraction        | 0.103        |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.94        |
|    explained_variance   | 0.864        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.174        |
|    n_updates            | 3525         |
|    policy_gradient_loss | -0.00281     |
|    std                  | 0.638        |
|    value_loss           | 39.5         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1.16e+03     |
|    ep_rew_mean          | 101          |
| time/                   |              |
|    fps                  | 1091         |
|    iterations           | 7            |
|    time_elapsed         | 13           |
|    total_timesteps      | 1447936      |
| train/                  |              |
|    approx_kl            | 0.0020506387 |
|    clip_fraction        | 0.00674      |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.94        |
|    explained_variance   | 0.685        |
|    learning_rate        | 0.0003       |
|    loss                 | 1.66         |
|    n_updates            | 3530         |
|    policy_gradient_loss | -0.00153     |
|    std                  | 0.638        |
|    value_loss           | 19.7         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1.16e+03     |
|    ep_rew_mean          | 101          |
| time/                   |              |
|    fps                  | 1079         |
|    iterations           | 8            |
|    time_elapsed         | 15           |
|    total_timesteps      | 1449984      |
| train/                  |              |
|    approx_kl            | 0.0058667883 |
|    clip_fraction        | 0.0498       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.94        |
|    explained_variance   | 0.733        |
|    learning_rate        | 0.0003       |
|    loss                 | 1.03         |
|    n_updates            | 3535         |
|    policy_gradient_loss | -0.00032     |
|    std                  | 0.637        |
|    value_loss           | 22.5         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1.16e+03     |
|    ep_rew_mean          | 101          |
| time/                   |              |
|    fps                  | 1067         |
|    iterations           | 9            |
|    time_elapsed         | 17           |
|    total_timesteps      | 1452032      |
| train/                  |              |
|    approx_kl            | 0.0061257575 |
|    clip_fraction        | 0.0913       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.93        |
|    explained_variance   | 0.817        |
|    learning_rate        | 0.0003       |
|    loss                 | 2.17         |
|    n_updates            | 3540         |
|    policy_gradient_loss | -0.0031      |
|    std                  | 0.636        |
|    value_loss           | 37.7         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.17e+03    |
|    ep_rew_mean          | 101         |
| time/                   |             |
|    fps                  | 1053        |
|    iterations           | 10          |
|    time_elapsed         | 19          |
|    total_timesteps      | 1454080     |
| train/                  |             |
|    approx_kl            | 0.007874556 |
|    clip_fraction        | 0.067       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.93       |
|    explained_variance   | 0.921       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.51        |
|    n_updates            | 3545        |
|    policy_gradient_loss | -0.00194    |
|    std                  | 0.635       |
|    value_loss           | 13.3        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.16e+03    |
|    ep_rew_mean          | 103         |
| time/                   |             |
|    fps                  | 1038        |
|    iterations           | 11          |
|    time_elapsed         | 21          |
|    total_timesteps      | 1456128     |
| train/                  |             |
|    approx_kl            | 0.008280964 |
|    clip_fraction        | 0.279       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.93       |
|    explained_variance   | 0.869       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.45        |
|    n_updates            | 3550        |
|    policy_gradient_loss | 0.0181      |
|    std                  | 0.634       |
|    value_loss           | 16.5        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1.16e+03     |
|    ep_rew_mean          | 103          |
| time/                   |              |
|    fps                  | 1027         |
|    iterations           | 12           |
|    time_elapsed         | 23           |
|    total_timesteps      | 1458176      |
| train/                  |              |
|    approx_kl            | 0.0021336265 |
|    clip_fraction        | 0.0676       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.92        |
|    explained_variance   | 0.782        |
|    learning_rate        | 0.0003       |
|    loss                 | 91.6         |
|    n_updates            | 3555         |
|    policy_gradient_loss | -0.000213    |
|    std                  | 0.633        |
|    value_loss           | 39.5         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1.16e+03     |
|    ep_rew_mean          | 103          |
| time/                   |              |
|    fps                  | 1028         |
|    iterations           | 13           |
|    time_elapsed         | 25           |
|    total_timesteps      | 1460224      |
| train/                  |              |
|    approx_kl            | 0.0042128745 |
|    clip_fraction        | 0.0929       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.92        |
|    explained_variance   | 0.879        |
|    learning_rate        | 0.0003       |
|    loss                 | 5.71         |
|    n_updates            | 3560         |
|    policy_gradient_loss | -0.000822    |
|    std                  | 0.632        |
|    value_loss           | 50.5         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1.17e+03     |
|    ep_rew_mean          | 102          |
| time/                   |              |
|    fps                  | 1022         |
|    iterations           | 14           |
|    time_elapsed         | 28           |
|    total_timesteps      | 1462272      |
| train/                  |              |
|    approx_kl            | 0.0047805132 |
|    clip_fraction        | 0.0457       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.92        |
|    explained_variance   | 0.904        |
|    learning_rate        | 0.0003       |
|    loss                 | 40.7         |
|    n_updates            | 3565         |
|    policy_gradient_loss | -0.0016      |
|    std                  | 0.632        |
|    value_loss           | 27.1         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.16e+03    |
|    ep_rew_mean          | 102         |
| time/                   |             |
|    fps                  | 1006        |
|    iterations           | 15          |
|    time_elapsed         | 30          |
|    total_timesteps      | 1464320     |
| train/                  |             |
|    approx_kl            | 0.010822436 |
|    clip_fraction        | 0.154       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.92       |
|    explained_variance   | 0.89        |
|    learning_rate        | 0.0003      |
|    loss                 | 1.91        |
|    n_updates            | 3570        |
|    policy_gradient_loss | 0.00335     |
|    std                  | 0.63        |
|    value_loss           | 35.9        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1.17e+03   |
|    ep_rew_mean          | 102        |
| time/                   |            |
|    fps                  | 1004       |
|    iterations           | 16         |
|    time_elapsed         | 32         |
|    total_timesteps      | 1466368    |
| train/                  |            |
|    approx_kl            | 0.94711053 |
|    clip_fraction        | 0.309      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.91      |
|    explained_variance   | 0.741      |
|    learning_rate        | 0.0003     |
|    loss                 | 1.27       |
|    n_updates            | 3575       |
|    policy_gradient_loss | 0.0605     |
|    std                  | 0.629      |
|    value_loss           | 54.8       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.17e+03    |
|    ep_rew_mean          | 101         |
| time/                   |             |
|    fps                  | 1003        |
|    iterations           | 17          |
|    time_elapsed         | 34          |
|    total_timesteps      | 1468416     |
| train/                  |             |
|    approx_kl            | 0.008153519 |
|    clip_fraction        | 0.0804      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.91       |
|    explained_variance   | 0.834       |
|    learning_rate        | 0.0003      |
|    loss                 | 40          |
|    n_updates            | 3580        |
|    policy_gradient_loss | -0.000554   |
|    std                  | 0.629       |
|    value_loss           | 55.6        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1.16e+03   |
|    ep_rew_mean          | 102        |
| time/                   |            |
|    fps                  | 998        |
|    iterations           | 18         |
|    time_elapsed         | 36         |
|    total_timesteps      | 1470464    |
| train/                  |            |
|    approx_kl            | 0.20695676 |
|    clip_fraction        | 0.221      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.91      |
|    explained_variance   | 0.886      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.907      |
|    n_updates            | 3585       |
|    policy_gradient_loss | 0.0201     |
|    std                  | 0.629      |
|    value_loss           | 23.9       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1.16e+03   |
|    ep_rew_mean          | 102        |
| time/                   |            |
|    fps                  | 984        |
|    iterations           | 19         |
|    time_elapsed         | 39         |
|    total_timesteps      | 1472512    |
| train/                  |            |
|    approx_kl            | 0.00617081 |
|    clip_fraction        | 0.12       |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.91      |
|    explained_variance   | 0.912      |
|    learning_rate        | 0.0003     |
|    loss                 | 37.6       |
|    n_updates            | 3590       |
|    policy_gradient_loss | -0.0018    |
|    std                  | 0.63       |
|    value_loss           | 36.4       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.15e+03    |
|    ep_rew_mean          | 103         |
| time/                   |             |
|    fps                  | 982         |
|    iterations           | 20          |
|    time_elapsed         | 41          |
|    total_timesteps      | 1474560     |
| train/                  |             |
|    approx_kl            | 0.016160782 |
|    clip_fraction        | 0.245       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.91       |
|    explained_variance   | 0.92        |
|    learning_rate        | 0.0003      |
|    loss                 | 2.38        |
|    n_updates            | 3595        |
|    policy_gradient_loss | 0.00717     |
|    std                  | 0.63        |
|    value_loss           | 12.9        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.15e+03    |
|    ep_rew_mean          | 103         |
| time/                   |             |
|    fps                  | 982         |
|    iterations           | 21          |
|    time_elapsed         | 43          |
|    total_timesteps      | 1476608     |
| train/                  |             |
|    approx_kl            | 0.016321754 |
|    clip_fraction        | 0.187       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.91       |
|    explained_variance   | 0.914       |
|    learning_rate        | 0.0003      |
|    loss                 | 36.8        |
|    n_updates            | 3600        |
|    policy_gradient_loss | 0.0026      |
|    std                  | 0.63        |
|    value_loss           | 16.5        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1.15e+03     |
|    ep_rew_mean          | 103          |
| time/                   |              |
|    fps                  | 976          |
|    iterations           | 22           |
|    time_elapsed         | 46           |
|    total_timesteps      | 1478656      |
| train/                  |              |
|    approx_kl            | 0.0057546357 |
|    clip_fraction        | 0.184        |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.91        |
|    explained_variance   | 0.913        |
|    learning_rate        | 0.0003       |
|    loss                 | 36.8         |
|    n_updates            | 3605         |
|    policy_gradient_loss | -0.00348     |
|    std                  | 0.631        |
|    value_loss           | 31.5         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1.16e+03     |
|    ep_rew_mean          | 103          |
| time/                   |              |
|    fps                  | 979          |
|    iterations           | 23           |
|    time_elapsed         | 48           |
|    total_timesteps      | 1480704      |
| train/                  |              |
|    approx_kl            | 0.0048574824 |
|    clip_fraction        | 0.0662       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.92        |
|    explained_variance   | 0.877        |
|    learning_rate        | 0.0003       |
|    loss                 | 2.6          |
|    n_updates            | 3610         |
|    policy_gradient_loss | -0.00177     |
|    std                  | 0.631        |
|    value_loss           | 37.6         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.16e+03    |
|    ep_rew_mean          | 103         |
| time/                   |             |
|    fps                  | 978         |
|    iterations           | 24          |
|    time_elapsed         | 50          |
|    total_timesteps      | 1482752     |
| train/                  |             |
|    approx_kl            | 0.005583127 |
|    clip_fraction        | 0.073       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.92       |
|    explained_variance   | 0.795       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.17        |
|    n_updates            | 3615        |
|    policy_gradient_loss | -0.00416    |
|    std                  | 0.631       |
|    value_loss           | 43.2        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1.16e+03     |
|    ep_rew_mean          | 103          |
| time/                   |              |
|    fps                  | 975          |
|    iterations           | 25           |
|    time_elapsed         | 52           |
|    total_timesteps      | 1484800      |
| train/                  |              |
|    approx_kl            | 0.0051483344 |
|    clip_fraction        | 0.0235       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.92        |
|    explained_variance   | 0.718        |
|    learning_rate        | 0.0003       |
|    loss                 | 7.1          |
|    n_updates            | 3620         |
|    policy_gradient_loss | -0.0033      |
|    std                  | 0.631        |
|    value_loss           | 71.2         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.17e+03    |
|    ep_rew_mean          | 102         |
| time/                   |             |
|    fps                  | 977         |
|    iterations           | 26          |
|    time_elapsed         | 54          |
|    total_timesteps      | 1486848     |
| train/                  |             |
|    approx_kl            | 0.046014447 |
|    clip_fraction        | 0.22        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.92       |
|    explained_variance   | 0.974       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.105       |
|    n_updates            | 3625        |
|    policy_gradient_loss | 0.00942     |
|    std                  | 0.634       |
|    value_loss           | 1.46        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1.2e+03    |
|    ep_rew_mean          | 98.4       |
| time/                   |            |
|    fps                  | 974        |
|    iterations           | 27         |
|    time_elapsed         | 56         |
|    total_timesteps      | 1488896    |
| train/                  |            |
|    approx_kl            | 0.30571526 |
|    clip_fraction        | 0.411      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.93      |
|    explained_variance   | 0.947      |
|    learning_rate        | 0.0003     |
|    loss                 | 3.69       |
|    n_updates            | 3630       |
|    policy_gradient_loss | 0.0685     |
|    std                  | 0.634      |
|    value_loss           | 17         |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.2e+03     |
|    ep_rew_mean          | 98.4        |
| time/                   |             |
|    fps                  | 971         |
|    iterations           | 28          |
|    time_elapsed         | 59          |
|    total_timesteps      | 1490944     |
| train/                  |             |
|    approx_kl            | 0.009264417 |
|    clip_fraction        | 0.15        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.92       |
|    explained_variance   | 0.743       |
|    learning_rate        | 0.0003      |
|    loss                 | 29.9        |
|    n_updates            | 3635        |
|    policy_gradient_loss | 0.00702     |
|    std                  | 0.631       |
|    value_loss           | 48.8        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.2e+03     |
|    ep_rew_mean          | 98.4        |
| time/                   |             |
|    fps                  | 969         |
|    iterations           | 29          |
|    time_elapsed         | 61          |
|    total_timesteps      | 1492992     |
| train/                  |             |
|    approx_kl            | 0.013483755 |
|    clip_fraction        | 0.152       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.91       |
|    explained_variance   | 0.822       |
|    learning_rate        | 0.0003      |
|    loss                 | 116         |
|    n_updates            | 3640        |
|    policy_gradient_loss | 0.00844     |
|    std                  | 0.629       |
|    value_loss           | 33.3        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1.2e+03    |
|    ep_rew_mean          | 98.5       |
| time/                   |            |
|    fps                  | 964        |
|    iterations           | 30         |
|    time_elapsed         | 63         |
|    total_timesteps      | 1495040    |
| train/                  |            |
|    approx_kl            | 0.10917147 |
|    clip_fraction        | 0.294      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.91      |
|    explained_variance   | 0.666      |
|    learning_rate        | 0.0003     |
|    loss                 | 37.8       |
|    n_updates            | 3645       |
|    policy_gradient_loss | 0.0209     |
|    std                  | 0.63       |
|    value_loss           | 91.6       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.2e+03     |
|    ep_rew_mean          | 97.1        |
| time/                   |             |
|    fps                  | 958         |
|    iterations           | 31          |
|    time_elapsed         | 66          |
|    total_timesteps      | 1497088     |
| train/                  |             |
|    approx_kl            | 0.005584986 |
|    clip_fraction        | 0.111       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.91       |
|    explained_variance   | 0.907       |
|    learning_rate        | 0.0003      |
|    loss                 | 34          |
|    n_updates            | 3650        |
|    policy_gradient_loss | -0.00502    |
|    std                  | 0.63        |
|    value_loss           | 13.6        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1.2e+03      |
|    ep_rew_mean          | 97.1         |
| time/                   |              |
|    fps                  | 956          |
|    iterations           | 32           |
|    time_elapsed         | 68           |
|    total_timesteps      | 1499136      |
| train/                  |              |
|    approx_kl            | 0.0027541425 |
|    clip_fraction        | 0.0409       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.91        |
|    explained_variance   | 0.671        |
|    learning_rate        | 0.0003       |
|    loss                 | 30.6         |
|    n_updates            | 3655         |
|    policy_gradient_loss | -0.00212     |
|    std                  | 0.629        |
|    value_loss           | 64.5         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.22e+03    |
|    ep_rew_mean          | 95.6        |
| time/                   |             |
|    fps                  | 953         |
|    iterations           | 33          |
|    time_elapsed         | 70          |
|    total_timesteps      | 1501184     |
| train/                  |             |
|    approx_kl            | 0.010047184 |
|    clip_fraction        | 0.123       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.91       |
|    explained_variance   | 0.976       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.82        |
|    n_updates            | 3660        |
|    policy_gradient_loss | -0.00186    |
|    std                  | 0.63        |
|    value_loss           | 4.71        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1.22e+03     |
|    ep_rew_mean          | 95.8         |
| time/                   |              |
|    fps                  | 953          |
|    iterations           | 34           |
|    time_elapsed         | 73           |
|    total_timesteps      | 1503232      |
| train/                  |              |
|    approx_kl            | 0.0027669559 |
|    clip_fraction        | 0.0284       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.91        |
|    explained_variance   | 0.698        |
|    learning_rate        | 0.0003       |
|    loss                 | 48.9         |
|    n_updates            | 3665         |
|    policy_gradient_loss | -0.00177     |
|    std                  | 0.63         |
|    value_loss           | 59.1         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.23e+03    |
|    ep_rew_mean          | 94.5        |
| time/                   |             |
|    fps                  | 950         |
|    iterations           | 35          |
|    time_elapsed         | 75          |
|    total_timesteps      | 1505280     |
| train/                  |             |
|    approx_kl            | 0.009796699 |
|    clip_fraction        | 0.0842      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.91       |
|    explained_variance   | 0.884       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.57        |
|    n_updates            | 3670        |
|    policy_gradient_loss | -0.00168    |
|    std                  | 0.63        |
|    value_loss           | 22.4        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.22e+03    |
|    ep_rew_mean          | 94.4        |
| time/                   |             |
|    fps                  | 947         |
|    iterations           | 36          |
|    time_elapsed         | 77          |
|    total_timesteps      | 1507328     |
| train/                  |             |
|    approx_kl            | 0.002754733 |
|    clip_fraction        | 0.0446      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.91       |
|    explained_variance   | 0.696       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.8         |
|    n_updates            | 3675        |
|    policy_gradient_loss | -0.00189    |
|    std                  | 0.63        |
|    value_loss           | 43          |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.21e+03    |
|    ep_rew_mean          | 96.1        |
| time/                   |             |
|    fps                  | 948         |
|    iterations           | 37          |
|    time_elapsed         | 79          |
|    total_timesteps      | 1509376     |
| train/                  |             |
|    approx_kl            | 0.011523856 |
|    clip_fraction        | 0.0714      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.91       |
|    explained_variance   | 0.937       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.02        |
|    n_updates            | 3680        |
|    policy_gradient_loss | -0.0024     |
|    std                  | 0.629       |
|    value_loss           | 15.1        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1.23e+03   |
|    ep_rew_mean          | 94.8       |
| time/                   |            |
|    fps                  | 949        |
|    iterations           | 38         |
|    time_elapsed         | 81         |
|    total_timesteps      | 1511424    |
| train/                  |            |
|    approx_kl            | 0.21014708 |
|    clip_fraction        | 0.375      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.91      |
|    explained_variance   | 0.898      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.441      |
|    n_updates            | 3685       |
|    policy_gradient_loss | 0.0414     |
|    std                  | 0.63       |
|    value_loss           | 24.9       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.2e+03     |
|    ep_rew_mean          | 99.2        |
| time/                   |             |
|    fps                  | 943         |
|    iterations           | 39          |
|    time_elapsed         | 84          |
|    total_timesteps      | 1513472     |
| train/                  |             |
|    approx_kl            | 0.008739599 |
|    clip_fraction        | 0.26        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.91       |
|    explained_variance   | 0.779       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.18        |
|    n_updates            | 3690        |
|    policy_gradient_loss | 0.0114      |
|    std                  | 0.629       |
|    value_loss           | 21.3        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1.2e+03      |
|    ep_rew_mean          | 99.3         |
| time/                   |              |
|    fps                  | 939          |
|    iterations           | 40           |
|    time_elapsed         | 87           |
|    total_timesteps      | 1515520      |
| train/                  |              |
|    approx_kl            | 0.0094945505 |
|    clip_fraction        | 0.199        |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.91        |
|    explained_variance   | 0.69         |
|    learning_rate        | 0.0003       |
|    loss                 | 91.7         |
|    n_updates            | 3695         |
|    policy_gradient_loss | 0.00834      |
|    std                  | 0.629        |
|    value_loss           | 55.3         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.19e+03    |
|    ep_rew_mean          | 99.4        |
| time/                   |             |
|    fps                  | 939         |
|    iterations           | 41          |
|    time_elapsed         | 89          |
|    total_timesteps      | 1517568     |
| train/                  |             |
|    approx_kl            | 0.008646721 |
|    clip_fraction        | 0.0716      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.91       |
|    explained_variance   | 0.922       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.44        |
|    n_updates            | 3700        |
|    policy_gradient_loss | -0.00343    |
|    std                  | 0.629       |
|    value_loss           | 19.1        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.19e+03    |
|    ep_rew_mean          | 99.4        |
| time/                   |             |
|    fps                  | 938         |
|    iterations           | 42          |
|    time_elapsed         | 91          |
|    total_timesteps      | 1519616     |
| train/                  |             |
|    approx_kl            | 0.008115785 |
|    clip_fraction        | 0.142       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.91       |
|    explained_variance   | 0.776       |
|    learning_rate        | 0.0003      |
|    loss                 | 6.39        |
|    n_updates            | 3705        |
|    policy_gradient_loss | -0.00119    |
|    std                  | 0.629       |
|    value_loss           | 42.4        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.2e+03     |
|    ep_rew_mean          | 99.3        |
| time/                   |             |
|    fps                  | 939         |
|    iterations           | 43          |
|    time_elapsed         | 93          |
|    total_timesteps      | 1521664     |
| train/                  |             |
|    approx_kl            | 0.013083102 |
|    clip_fraction        | 0.103       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.91       |
|    explained_variance   | 0.716       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.3         |
|    n_updates            | 3710        |
|    policy_gradient_loss | -0.000105   |
|    std                  | 0.629       |
|    value_loss           | 58.7        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1.21e+03     |
|    ep_rew_mean          | 97.6         |
| time/                   |              |
|    fps                  | 940          |
|    iterations           | 44           |
|    time_elapsed         | 95           |
|    total_timesteps      | 1523712      |
| train/                  |              |
|    approx_kl            | 0.0066372035 |
|    clip_fraction        | 0.0607       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.91        |
|    explained_variance   | 0.601        |
|    learning_rate        | 0.0003       |
|    loss                 | 5.95         |
|    n_updates            | 3715         |
