CP7: evasive lineage | max_time=45s t_go_max=10s | tracking=True | obs=12-D | miss_tanh_scale=3000m shaping_gamma=1 effort_weight=5 precision_weight=50 -> out=outputs/precision_ft_lownoise/seed6_pw50
---------------------------------
| rollout/           |          |
CP8: evasive lineage | max_time=45s t_go_max=10s | tracking=True | obs=12-D | miss_tanh_scale=3000m shaping_gamma=1 effort_weight=5 precision_weight=50 -> out=outputs/precision_ft_lownoise/seed6_pw50
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 1.19e+03 |
|    ep_rew_mean     | 123      |
| time/              |          |
|    fps             | 2506     |
|    iterations      | 1        |
|    time_elapsed    | 0        |
|    total_timesteps | 1435648  |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.19e+03    |
|    ep_rew_mean          | 123         |
| time/                   |             |
|    fps                  | 1126        |
|    iterations           | 2           |
|    time_elapsed         | 3           |
|    total_timesteps      | 1437696     |
| train/                  |             |
|    approx_kl            | 0.015512444 |
|    clip_fraction        | 0.162       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.16        |
|    explained_variance   | 0.871       |
|    learning_rate        | 5e-05       |
|    loss                 | 0.381       |
|    n_updates            | 3505        |
|    policy_gradient_loss | -0.00135    |
|    std                  | 0.135       |
|    value_loss           | 2.41        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.19e+03    |
|    ep_rew_mean          | 123         |
| time/                   |             |
|    fps                  | 1025        |
|    iterations           | 3           |
|    time_elapsed         | 5           |
|    total_timesteps      | 1439744     |
| train/                  |             |
|    approx_kl            | 0.016060088 |
|    clip_fraction        | 0.171       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.16        |
|    explained_variance   | 0.716       |
|    learning_rate        | 5e-05       |
|    loss                 | 15.2        |
|    n_updates            | 3510        |
|    policy_gradient_loss | 0.0017      |
|    std                  | 0.135       |
|    value_loss           | 113         |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1.21e+03     |
|    ep_rew_mean          | 120          |
| time/                   |              |
|    fps                  | 1002         |
|    iterations           | 4            |
|    time_elapsed         | 8            |
|    total_timesteps      | 1441792      |
| train/                  |              |
|    approx_kl            | 0.0072166966 |
|    clip_fraction        | 0.0931       |
|    clip_range           | 0.2          |
|    entropy_loss         | 1.16         |
|    explained_variance   | 0.784        |
|    learning_rate        | 5e-05        |
|    loss                 | 0.569        |
|    n_updates            | 3515         |
|    policy_gradient_loss | 0.00196      |
|    std                  | 0.135        |
|    value_loss           | 30.6         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1.22e+03     |
|    ep_rew_mean          | 118          |
| time/                   |              |
|    fps                  | 991          |
|    iterations           | 5            |
|    time_elapsed         | 10           |
|    total_timesteps      | 1443840      |
| train/                  |              |
|    approx_kl            | 0.0037708548 |
|    clip_fraction        | 0.0673       |
|    clip_range           | 0.2          |
|    entropy_loss         | 1.17         |
|    explained_variance   | 0.963        |
|    learning_rate        | 5e-05        |
|    loss                 | 0.58         |
|    n_updates            | 3520         |
|    policy_gradient_loss | -5.12e-05    |
|    std                  | 0.135        |
|    value_loss           | 9.08         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.24e+03    |
|    ep_rew_mean          | 116         |
| time/                   |             |
|    fps                  | 989         |
|    iterations           | 6           |
|    time_elapsed         | 12          |
|    total_timesteps      | 1445888     |
| train/                  |             |
|    approx_kl            | 0.028721597 |
|    clip_fraction        | 0.188       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.17        |
|    explained_variance   | 0.967       |
|    learning_rate        | 5e-05       |
|    loss                 | 0.0512      |
|    n_updates            | 3525        |
|    policy_gradient_loss | 0.00403     |
|    std                  | 0.135       |
|    value_loss           | 3.15        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.24e+03    |
|    ep_rew_mean          | 115         |
| time/                   |             |
|    fps                  | 996         |
|    iterations           | 7           |
|    time_elapsed         | 14          |
|    total_timesteps      | 1447936     |
| train/                  |             |
|    approx_kl            | 0.011860006 |
|    clip_fraction        | 0.149       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.17        |
|    explained_variance   | 0.716       |
|    learning_rate        | 5e-05       |
|    loss                 | 0.271       |
|    n_updates            | 3530        |
|    policy_gradient_loss | 0.00491     |
|    std                  | 0.135       |
|    value_loss           | 52.3        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.24e+03    |
|    ep_rew_mean          | 114         |
| time/                   |             |
|    fps                  | 988         |
|    iterations           | 8           |
|    time_elapsed         | 16          |
|    total_timesteps      | 1449984     |
| train/                  |             |
|    approx_kl            | 0.014637425 |
|    clip_fraction        | 0.12        |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.17        |
|    explained_variance   | 0.628       |
|    learning_rate        | 5e-05       |
|    loss                 | 2.77        |
|    n_updates            | 3535        |
|    policy_gradient_loss | 0.00253     |
|    std                  | 0.135       |
|    value_loss           | 60.2        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.25e+03    |
|    ep_rew_mean          | 114         |
| time/                   |             |
|    fps                  | 981         |
|    iterations           | 9           |
|    time_elapsed         | 18          |
|    total_timesteps      | 1452032     |
| train/                  |             |
|    approx_kl            | 0.021465776 |
|    clip_fraction        | 0.117       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.16        |
|    explained_variance   | 0.647       |
|    learning_rate        | 5e-05       |
|    loss                 | 0.958       |
|    n_updates            | 3540        |
|    policy_gradient_loss | 0.00269     |
|    std                  | 0.135       |
|    value_loss           | 60.5        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.26e+03    |
|    ep_rew_mean          | 113         |
| time/                   |             |
|    fps                  | 980         |
|    iterations           | 10          |
|    time_elapsed         | 20          |
|    total_timesteps      | 1454080     |
| train/                  |             |
|    approx_kl            | 0.009660076 |
|    clip_fraction        | 0.0779      |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.16        |
|    explained_variance   | 0.133       |
|    learning_rate        | 5e-05       |
|    loss                 | 0.529       |
|    n_updates            | 3545        |
|    policy_gradient_loss | 0.000159    |
|    std                  | 0.135       |
|    value_loss           | 86          |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.25e+03    |
|    ep_rew_mean          | 113         |
| time/                   |             |
|    fps                  | 969         |
|    iterations           | 11          |
|    time_elapsed         | 23          |
|    total_timesteps      | 1456128     |
| train/                  |             |
|    approx_kl            | 0.013670579 |
|    clip_fraction        | 0.107       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.16        |
|    explained_variance   | 0.342       |
|    learning_rate        | 5e-05       |
|    loss                 | 2.12        |
|    n_updates            | 3550        |
|    policy_gradient_loss | 0.00031     |
|    std                  | 0.135       |
|    value_loss           | 94.5        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.25e+03    |
|    ep_rew_mean          | 114         |
| time/                   |             |
|    fps                  | 963         |
|    iterations           | 12          |
|    time_elapsed         | 25          |
|    total_timesteps      | 1458176     |
| train/                  |             |
|    approx_kl            | 0.017900426 |
|    clip_fraction        | 0.0972      |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.16        |
|    explained_variance   | 0.571       |
|    learning_rate        | 5e-05       |
|    loss                 | 0.767       |
|    n_updates            | 3555        |
|    policy_gradient_loss | -0.000173   |
|    std                  | 0.135       |
|    value_loss           | 120         |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1.25e+03     |
|    ep_rew_mean          | 114          |
| time/                   |              |
|    fps                  | 962          |
|    iterations           | 13           |
|    time_elapsed         | 27           |
|    total_timesteps      | 1460224      |
| train/                  |              |
|    approx_kl            | 0.0074208137 |
|    clip_fraction        | 0.1          |
|    clip_range           | 0.2          |
|    entropy_loss         | 1.17         |
|    explained_variance   | 0.413        |
|    learning_rate        | 5e-05        |
|    loss                 | 0.663        |
|    n_updates            | 3560         |
|    policy_gradient_loss | 0.00196      |
|    std                  | 0.135        |
|    value_loss           | 71.8         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.25e+03    |
|    ep_rew_mean          | 114         |
| time/                   |             |
|    fps                  | 970         |
|    iterations           | 14          |
|    time_elapsed         | 29          |
|    total_timesteps      | 1462272     |
| train/                  |             |
|    approx_kl            | 0.009664042 |
|    clip_fraction        | 0.137       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.17        |
|    explained_variance   | 0.675       |
|    learning_rate        | 5e-05       |
|    loss                 | 36.5        |
|    n_updates            | 3565        |
|    policy_gradient_loss | 0.00407     |
|    std                  | 0.135       |
|    value_loss           | 34.5        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1.24e+03   |
|    ep_rew_mean          | 116        |
| time/                   |            |
|    fps                  | 976        |
|    iterations           | 15         |
|    time_elapsed         | 31         |
|    total_timesteps      | 1464320    |
| train/                  |            |
|    approx_kl            | 0.02976768 |
|    clip_fraction        | 0.212      |
|    clip_range           | 0.2        |
|    entropy_loss         | 1.17       |
|    explained_variance   | 0.888      |
|    learning_rate        | 5e-05      |
|    loss                 | 1.6        |
|    n_updates            | 3570       |
|    policy_gradient_loss | 0.00605    |
|    std                  | 0.135      |
|    value_loss           | 14.6       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.29e+03    |
|    ep_rew_mean          | 111         |
| time/                   |             |
|    fps                  | 974         |
|    iterations           | 16          |
|    time_elapsed         | 33          |
|    total_timesteps      | 1466368     |
| train/                  |             |
|    approx_kl            | 0.012485177 |
|    clip_fraction        | 0.135       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.16        |
|    explained_variance   | 0.691       |
|    learning_rate        | 5e-05       |
|    loss                 | 1.28        |
|    n_updates            | 3575        |
|    policy_gradient_loss | 0.00379     |
|    std                  | 0.135       |
|    value_loss           | 63.2        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.28e+03    |
|    ep_rew_mean          | 111         |
| time/                   |             |
|    fps                  | 972         |
|    iterations           | 17          |
|    time_elapsed         | 35          |
|    total_timesteps      | 1468416     |
| train/                  |             |
|    approx_kl            | 0.029769477 |
|    clip_fraction        | 0.227       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.16        |
|    explained_variance   | 0.409       |
|    learning_rate        | 5e-05       |
|    loss                 | 45.2        |
|    n_updates            | 3580        |
|    policy_gradient_loss | 0.0118      |
|    std                  | 0.135       |
|    value_loss           | 39.3        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.28e+03    |
|    ep_rew_mean          | 111         |
| time/                   |             |
|    fps                  | 967         |
|    iterations           | 18          |
|    time_elapsed         | 38          |
|    total_timesteps      | 1470464     |
| train/                  |             |
|    approx_kl            | 0.019160623 |
|    clip_fraction        | 0.125       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.16        |
|    explained_variance   | 0.642       |
|    learning_rate        | 5e-05       |
|    loss                 | 3.03        |
|    n_updates            | 3585        |
|    policy_gradient_loss | 0.00565     |
|    std                  | 0.135       |
|    value_loss           | 107         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.28e+03    |
|    ep_rew_mean          | 110         |
| time/                   |             |
|    fps                  | 963         |
|    iterations           | 19          |
|    time_elapsed         | 40          |
|    total_timesteps      | 1472512     |
| train/                  |             |
|    approx_kl            | 0.012869546 |
|    clip_fraction        | 0.087       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.16        |
|    explained_variance   | 0.786       |
|    learning_rate        | 5e-05       |
|    loss                 | 1.8         |
|    n_updates            | 3590        |
|    policy_gradient_loss | -0.000833   |
|    std                  | 0.135       |
|    value_loss           | 54.3        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.26e+03    |
|    ep_rew_mean          | 112         |
| time/                   |             |
|    fps                  | 965         |
|    iterations           | 20          |
|    time_elapsed         | 42          |
|    total_timesteps      | 1474560     |
| train/                  |             |
|    approx_kl            | 0.009755209 |
|    clip_fraction        | 0.129       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.16        |
|    explained_variance   | 0.75        |
|    learning_rate        | 5e-05       |
|    loss                 | 2.91        |
|    n_updates            | 3595        |
|    policy_gradient_loss | 0.00262     |
|    std                  | 0.135       |
|    value_loss           | 64.9        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.27e+03    |
|    ep_rew_mean          | 111         |
| time/                   |             |
|    fps                  | 962         |
|    iterations           | 21          |
|    time_elapsed         | 44          |
|    total_timesteps      | 1476608     |
| train/                  |             |
|    approx_kl            | 0.007086075 |
|    clip_fraction        | 0.134       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.16        |
|    explained_variance   | 0.71        |
|    learning_rate        | 5e-05       |
|    loss                 | 1.66        |
|    n_updates            | 3600        |
|    policy_gradient_loss | 0.00266     |
|    std                  | 0.135       |
|    value_loss           | 127         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.27e+03    |
|    ep_rew_mean          | 111         |
| time/                   |             |
|    fps                  | 960         |
|    iterations           | 22          |
|    time_elapsed         | 46          |
|    total_timesteps      | 1478656     |
| train/                  |             |
|    approx_kl            | 0.008257231 |
|    clip_fraction        | 0.113       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.16        |
|    explained_variance   | 0.767       |
|    learning_rate        | 5e-05       |
|    loss                 | 0.647       |
|    n_updates            | 3605        |
|    policy_gradient_loss | 0.000999    |
|    std                  | 0.135       |
|    value_loss           | 43          |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.26e+03    |
|    ep_rew_mean          | 113         |
| time/                   |             |
|    fps                  | 962         |
|    iterations           | 23          |
|    time_elapsed         | 48          |
|    total_timesteps      | 1480704     |
| train/                  |             |
|    approx_kl            | 0.023061216 |
|    clip_fraction        | 0.162       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.16        |
|    explained_variance   | 0.784       |
|    learning_rate        | 5e-05       |
|    loss                 | 2.42        |
|    n_updates            | 3610        |
|    policy_gradient_loss | -0.0014     |
|    std                  | 0.135       |
|    value_loss           | 20.4        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.26e+03    |
|    ep_rew_mean          | 113         |
| time/                   |             |
|    fps                  | 963         |
|    iterations           | 24          |
|    time_elapsed         | 51          |
|    total_timesteps      | 1482752     |
| train/                  |             |
|    approx_kl            | 0.014513236 |
|    clip_fraction        | 0.133       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.16        |
|    explained_variance   | 0.649       |
|    learning_rate        | 5e-05       |
|    loss                 | 1.29        |
|    n_updates            | 3615        |
|    policy_gradient_loss | 0.000201    |
|    std                  | 0.135       |
|    value_loss           | 61.9        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.28e+03    |
|    ep_rew_mean          | 111         |
| time/                   |             |
|    fps                  | 959         |
|    iterations           | 25          |
|    time_elapsed         | 53          |
|    total_timesteps      | 1484800     |
| train/                  |             |
|    approx_kl            | 0.018993534 |
|    clip_fraction        | 0.153       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.16        |
|    explained_variance   | 0.684       |
|    learning_rate        | 5e-05       |
|    loss                 | 187         |
|    n_updates            | 3620        |
|    policy_gradient_loss | 0.00526     |
|    std                  | 0.135       |
|    value_loss           | 53.2        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.28e+03    |
|    ep_rew_mean          | 111         |
| time/                   |             |
|    fps                  | 954         |
|    iterations           | 26          |
|    time_elapsed         | 55          |
|    total_timesteps      | 1486848     |
| train/                  |             |
|    approx_kl            | 0.029426888 |
|    clip_fraction        | 0.145       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.16        |
|    explained_variance   | 0.798       |
|    learning_rate        | 5e-05       |
|    loss                 | 0.413       |
|    n_updates            | 3625        |
|    policy_gradient_loss | 0.00405     |
|    std                  | 0.135       |
|    value_loss           | 45.4        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.28e+03    |
|    ep_rew_mean          | 111         |
| time/                   |             |
|    fps                  | 956         |
|    iterations           | 27          |
|    time_elapsed         | 57          |
|    total_timesteps      | 1488896     |
| train/                  |             |
|    approx_kl            | 0.004474613 |
|    clip_fraction        | 0.101       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.17        |
|    explained_variance   | 0.933       |
|    learning_rate        | 5e-05       |
|    loss                 | 16.7        |
|    n_updates            | 3630        |
|    policy_gradient_loss | 0.00178     |
|    std                  | 0.135       |
|    value_loss           | 9.34        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1.27e+03     |
|    ep_rew_mean          | 111          |
| time/                   |              |
|    fps                  | 951          |
|    iterations           | 28           |
|    time_elapsed         | 60           |
|    total_timesteps      | 1490944      |
| train/                  |              |
|    approx_kl            | 0.0072084237 |
|    clip_fraction        | 0.105        |
|    clip_range           | 0.2          |
|    entropy_loss         | 1.17         |
|    explained_variance   | 0.637        |
|    learning_rate        | 5e-05        |
|    loss                 | 1            |
|    n_updates            | 3635         |
|    policy_gradient_loss | 0.00383      |
|    std                  | 0.135        |
|    value_loss           | 69.3         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.29e+03    |
|    ep_rew_mean          | 109         |
| time/                   |             |
|    fps                  | 951         |
|    iterations           | 29          |
|    time_elapsed         | 62          |
|    total_timesteps      | 1492992     |
| train/                  |             |
|    approx_kl            | 0.007199086 |
|    clip_fraction        | 0.0631      |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.17        |
|    explained_variance   | 0.745       |
|    learning_rate        | 5e-05       |
|    loss                 | 0.565       |
|    n_updates            | 3640        |
|    policy_gradient_loss | -0.00279    |
|    std                  | 0.135       |
|    value_loss           | 82.8        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.29e+03    |
|    ep_rew_mean          | 109         |
| time/                   |             |
|    fps                  | 951         |
|    iterations           | 30          |
|    time_elapsed         | 64          |
|    total_timesteps      | 1495040     |
| train/                  |             |
|    approx_kl            | 0.009995181 |
|    clip_fraction        | 0.121       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.17        |
|    explained_variance   | 0.666       |
|    learning_rate        | 5e-05       |
|    loss                 | 0.787       |
|    n_updates            | 3645        |
|    policy_gradient_loss | 0.00273     |
|    std                  | 0.135       |
|    value_loss           | 25.5        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.28e+03    |
|    ep_rew_mean          | 109         |
| time/                   |             |
|    fps                  | 952         |
|    iterations           | 31          |
|    time_elapsed         | 66          |
|    total_timesteps      | 1497088     |
| train/                  |             |
|    approx_kl            | 0.014501957 |
|    clip_fraction        | 0.135       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.17        |
|    explained_variance   | 0.95        |
|    learning_rate        | 5e-05       |
|    loss                 | 0.97        |
|    n_updates            | 3650        |
|    policy_gradient_loss | 0.00166     |
|    std                  | 0.135       |
|    value_loss           | 2.74        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1.28e+03     |
|    ep_rew_mean          | 109          |
| time/                   |              |
|    fps                  | 949          |
|    iterations           | 32           |
|    time_elapsed         | 69           |
|    total_timesteps      | 1499136      |
| train/                  |              |
|    approx_kl            | 0.0113881435 |
|    clip_fraction        | 0.109        |
|    clip_range           | 0.2          |
|    entropy_loss         | 1.17         |
|    explained_variance   | 0.454        |
|    learning_rate        | 5e-05        |
|    loss                 | 0.829        |
|    n_updates            | 3655         |
|    policy_gradient_loss | 0.000751     |
|    std                  | 0.135        |
|    value_loss           | 162          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.28e+03    |
|    ep_rew_mean          | 110         |
| time/                   |             |
|    fps                  | 952         |
|    iterations           | 33          |
|    time_elapsed         | 70          |
|    total_timesteps      | 1501184     |
| train/                  |             |
|    approx_kl            | 0.008925801 |
|    clip_fraction        | 0.113       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.17        |
|    explained_variance   | 0.762       |
|    learning_rate        | 5e-05       |
|    loss                 | 37.6        |
|    n_updates            | 3660        |
|    policy_gradient_loss | -0.00234    |
|    std                  | 0.135       |
|    value_loss           | 99.1        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.29e+03    |
|    ep_rew_mean          | 108         |
| time/                   |             |
|    fps                  | 955         |
|    iterations           | 34          |
|    time_elapsed         | 72          |
|    total_timesteps      | 1503232     |
| train/                  |             |
|    approx_kl            | 0.004765728 |
|    clip_fraction        | 0.0463      |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.17        |
|    explained_variance   | 0.72        |
|    learning_rate        | 5e-05       |
|    loss                 | 0.381       |
|    n_updates            | 3665        |
|    policy_gradient_loss | -0.0028     |
|    std                  | 0.135       |
|    value_loss           | 34          |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.31e+03    |
|    ep_rew_mean          | 106         |
| time/                   |             |
|    fps                  | 957         |
|    iterations           | 35          |
|    time_elapsed         | 74          |
|    total_timesteps      | 1505280     |
| train/                  |             |
|    approx_kl            | 0.009163466 |
|    clip_fraction        | 0.11        |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.17        |
|    explained_variance   | 0.681       |
|    learning_rate        | 5e-05       |
|    loss                 | 1.05        |
|    n_updates            | 3670        |
|    policy_gradient_loss | 0.00372     |
|    std                  | 0.135       |
|    value_loss           | 53.8        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.3e+03     |
|    ep_rew_mean          | 106         |
| time/                   |             |
|    fps                  | 958         |
|    iterations           | 36          |
|    time_elapsed         | 76          |
|    total_timesteps      | 1507328     |
| train/                  |             |
|    approx_kl            | 0.011832807 |
|    clip_fraction        | 0.105       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.17        |
|    explained_variance   | 0.879       |
|    learning_rate        | 5e-05       |
|    loss                 | 45.5        |
|    n_updates            | 3675        |
|    policy_gradient_loss | 0.000276    |
|    std                  | 0.135       |
|    value_loss           | 32          |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.31e+03    |
|    ep_rew_mean          | 104         |
| time/                   |             |
|    fps                  | 957         |
|    iterations           | 37          |
|    time_elapsed         | 79          |
|    total_timesteps      | 1509376     |
| train/                  |             |
|    approx_kl            | 0.020019392 |
|    clip_fraction        | 0.122       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.17        |
|    explained_variance   | 0.818       |
|    learning_rate        | 5e-05       |
|    loss                 | 1.16        |
|    n_updates            | 3680        |
|    policy_gradient_loss | -0.00251    |
|    std                  | 0.135       |
|    value_loss           | 77.8        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1.31e+03   |
|    ep_rew_mean          | 105        |
| time/                   |            |
|    fps                  | 955        |
|    iterations           | 38         |
|    time_elapsed         | 81         |
|    total_timesteps      | 1511424    |
| train/                  |            |
|    approx_kl            | 0.01792816 |
|    clip_fraction        | 0.131      |
|    clip_range           | 0.2        |
|    entropy_loss         | 1.17       |
|    explained_variance   | 0.752      |
|    learning_rate        | 5e-05      |
|    loss                 | 1.73       |
|    n_updates            | 3685       |
|    policy_gradient_loss | -0.00207   |
|    std                  | 0.135      |
|    value_loss           | 18.2       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.3e+03     |
|    ep_rew_mean          | 105         |
| time/                   |             |
|    fps                  | 950         |
|    iterations           | 39          |
|    time_elapsed         | 84          |
|    total_timesteps      | 1513472     |
| train/                  |             |
|    approx_kl            | 0.015402252 |
|    clip_fraction        | 0.126       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.17        |
|    explained_variance   | 0.557       |
|    learning_rate        | 5e-05       |
|    loss                 | 6.34        |
|    n_updates            | 3690        |
|    policy_gradient_loss | 0.00506     |
|    std                  | 0.135       |
|    value_loss           | 102         |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1.3e+03    |
|    ep_rew_mean          | 105        |
| time/                   |            |
|    fps                  | 947        |
|    iterations           | 40         |
|    time_elapsed         | 86         |
|    total_timesteps      | 1515520    |
| train/                  |            |
|    approx_kl            | 0.01036864 |
|    clip_fraction        | 0.0805     |
|    clip_range           | 0.2        |
|    entropy_loss         | 1.17       |
|    explained_variance   | 0.617      |
|    learning_rate        | 5e-05      |
|    loss                 | 208        |
|    n_updates            | 3695       |
|    policy_gradient_loss | 0.0015     |
|    std                  | 0.135      |
|    value_loss           | 53.6       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.3e+03     |
|    ep_rew_mean          | 104         |
| time/                   |             |
|    fps                  | 937         |
|    iterations           | 41          |
|    time_elapsed         | 89          |
|    total_timesteps      | 1517568     |
| train/                  |             |
|    approx_kl            | 0.013960482 |
|    clip_fraction        | 0.122       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.17        |
|    explained_variance   | 0.43        |
|    learning_rate        | 5e-05       |
|    loss                 | 0.917       |
|    n_updates            | 3700        |
|    policy_gradient_loss | 0.000997    |
|    std                  | 0.135       |
|    value_loss           | 196         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.31e+03    |
|    ep_rew_mean          | 103         |
| time/                   |             |
|    fps                  | 935         |
|    iterations           | 42          |
|    time_elapsed         | 91          |
|    total_timesteps      | 1519616     |
| train/                  |             |
|    approx_kl            | 0.025277145 |
|    clip_fraction        | 0.198       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.17        |
|    explained_variance   | 0.568       |
|    learning_rate        | 5e-05       |
|    loss                 | 0.534       |
|    n_updates            | 3705        |
|    policy_gradient_loss | 0.00711     |
|    std                  | 0.135       |
|    value_loss           | 63.6        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.3e+03     |
|    ep_rew_mean          | 105         |
| time/                   |             |
|    fps                  | 932         |
|    iterations           | 43          |
|    time_elapsed         | 94          |
|    total_timesteps      | 1521664     |
| train/                  |             |
|    approx_kl            | 0.010948382 |
|    clip_fraction        | 0.167       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.17        |
|    explained_variance   | 0.631       |
|    learning_rate        | 5e-05       |
|    loss                 | 0.903       |
|    n_updates            | 3710        |
|    policy_gradient_loss | 0.00398     |
|    std                  | 0.135       |
|    value_loss           | 90.9        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.28e+03    |
|    ep_rew_mean          | 107         |
| time/                   |             |
|    fps                  | 929         |
|    iterations           | 44          |
|    time_elapsed         | 96          |
|    total_timesteps      | 1523712     |
| train/                  |             |
|    approx_kl            | 0.034125008 |
|    clip_fraction        | 0.216       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.17        |
|    explained_variance   | 0.693       |
|    learning_rate        | 5e-05       |
|    loss                 | 1.48        |
|    n_updates            | 3715        |
|    policy_gradient_loss | 0.00887     |
|    std                  | 0.135       |
|    value_loss           | 75.5        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1.27e+03   |
|    ep_rew_mean          | 109        |
| time/                   |            |
|    fps                  | 925        |
